tau_seconds,symbol_index,symbol_center_time_seconds,x,raw_hz,constant_linear_fit_hz,residual_hz,normalized_thermal_residual,normalized_quadratic_residual
120,41,28.330666666666666,-0.49382716049382713,0.21028952567374026,0.2018855766671575,0.008403949006582756,0.17231093490636695,-0.1459627329192548
120,42,29.013333333333332,-0.48148148148148145,0.21476934613428655,0.20555077601602212,0.009218570118264435,0.18901357377749584,-0.16413043478260889
120,43,29.695999999999998,-0.4691358024691358,0.219223753747959,0.20921597536488673,0.010007778383072263,0.20519515862984905,-0.18183229813664617
120,44,30.378666666666664,-0.4567901234567901,0.22365289267517463,0.21288117471375134,0.010771717961423288,0.2208586452662544,-0.19906832298136662
120,45,31.061333333333334,-0.4444444444444444,0.22805690625856645,0.21654637406261595,0.011510532195950496,0.23600697272204896,-0.21583850931677032
120,46,31.744,-0.43209876543209874,0.2324359370276221,0.22021157341148054,0.01222436361614157,0.2506430633601904,-0.2321428571428573
120,47,32.42666666666666,-0.41975308641975306,0.2367901267032969,0.22387677276034518,0.012913353942951733,0.2647698229658364,-0.24798136645962754
120,48,33.10933333333333,-0.4074074074074074,0.24111961620260036,0.22754197210920976,0.0135776440933906,0.27839014084039193,-0.26335403726708095
120,49,33.792,-0.3950617283950617,0.24542454564315674,0.23120717145807437,0.014217374185082371,0.29150688989500906,-0.27826086956521756
120,50,34.474666666666664,-0.38271604938271603,0.24970505434773949,0.23487237080693898,0.014832683540800501,0.30412292674356406,-0.2927018633540374
120,51,35.157333333333334,-0.37037037037037035,0.2539612808487809,0.23853757015580357,0.015423710692977322,0.3162410917951207,-0.3066770186335406
120,52,35.839999999999996,-0.35802469135802467,0.2581933628928549,0.24220276950466818,0.015990593388186702,0.32786420934584093,-0.3201863354037269
120,53,36.522666666666666,-0.345679012345679,0.26240143744513533,0.2458679688535328,0.01653346859160254,0.33899508767039943,-0.3332298136645965
120,54,37.205333333333336,-0.3333333333333333,0.2665856406938283,0.2495331682023974,0.01705247249143088,0.3496365191128585,-0.3458074534161492
120,55,37.888,-0.32098765432098764,0.27074610805458,0.253198367551262,0.017547740503317977,0.35979128017704826,-0.35791925465838526
120,56,38.57066666666667,-0.30864197530864196,0.2748829741748594,0.2568635669001266,0.01801940727473278,0.3694621316164241,-0.36956521739130455
120,57,39.25333333333333,-0.2962962962962963,0.2789963729383155,0.26052876624899124,0.018467606689324234,0.37865181852340635,-0.380745341614907
120,58,39.936,-0.2839506172839506,0.28308643746911033,0.26419396559785585,0.01889247187125448,0.3873630704182263,-0.3914596273291927
120,59,40.61866666666666,-0.2716049382716049,0.28715330013622753,0.26785916494672046,0.019294135189507067,0.39559860133726027,-0.4017080745341616
120,60,41.30133333333333,-0.25925925925925924,0.2911970925577566,0.2715243642955851,0.019672728262171535,0.4033611099208785,-0.4114906832298138
120,61,41.984,-0.24691358024691357,0.2952179456051516,0.2751895636444497,0.02002838196070189,0.41065327950075936,-0.4208074534161492
120,62,42.666666666666664,-0.2345679012345679,0.2992159894074672,0.27885476299331424,0.020361226414152944,0.4174777781867492,-0.4296583850931679
120,63,43.349333333333334,-0.2222222222222222,0.30319135335557035,0.2825199623421789,0.020671391013391438,0.4238372589532056,-0.43804347826086976
120,64,44.032,-0.20987654320987653,0.30714416610632744,0.28618516169104347,0.020959004415283977,0.42973435972486485,-0.4459627329192548
120,65,44.714666666666666,-0.19753086419753085,0.3110745555867681,0.2898503610399081,0.02122419454686003,0.4351717034621983,-0.4534161490683231
120,66,45.39733333333333,-0.18518518518518517,0.3149826489982255,0.2935155603887727,0.02146708860945279,0.44015189824631473,-0.4604037267080747
120,67,46.08,-0.1728395061728395,0.3188685728204529,0.2971807597376373,0.021687813082815588,0.44467753736336174,-0.46692546583850947
120,68,46.76266666666667,-0.16049382716049382,0.3227324528157173,0.3008459590865019,0.02188649372921536,0.4487511993884562,-0.4729813664596276
120,69,47.44533333333333,-0.14814814814814814,0.32657441403286913,0.3045111584353665,0.022063255597502607,0.45237544826913284,-0.47857142857142876
120,70,48.128,-0.13580246913580246,0.3303945808113897,0.30817635778423114,0.02221822302715859,0.4555528334083267,-0.4836956521739132
120,71,48.81066666666666,-0.12345679012345678,0.3341930767854149,0.31184155713309575,0.02235151965231913,0.45828588974687484,-0.4883540372670809
120,72,49.49333333333333,-0.1111111111111111,0.33797002488773653,0.31550675648196036,0.02246326840577617,0.46057713784556287,-0.49254658385093186
120,73,50.175999999999995,-0.09876543209876543,0.3417255473537809,0.31917195583082497,0.02255359152295594,0.46242908396669147,-0.49627329192546604
120,74,50.858666666666664,-0.08641975308641975,0.3454597657255649,0.3228371551796896,0.022622610545875332,0.4638442201551963,-0.49953416149068336
120,75,51.541333333333334,-0.07407407407407407,0.3491728008556295,0.32650235452855414,0.022670446327075378,0.4648250243192981,-0.502329192546584
120,76,52.224,-0.06172839506172839,0.35286477291095064,0.33016755387741875,0.02269721903353189,0.4653739603106853,-0.5046583850931678
120,77,52.906666666666666,-0.04938271604938271,0.3565358013768287,0.33383275322628336,0.022703048150545357,0.4654934780042699,-0.506521739130435
120,78,53.58933333333333,-0.037037037037037035,0.36018600506075515,0.337497952575148,0.02268805248560718,0.46518601337745974,-0.5079192546583853
120,79,54.272,-0.024691358024691357,0.363815502096258,0.3411631519240126,0.022652350172245428,0.4644539885890103,-0.5088509316770188
120,80,54.95466666666667,-0.012345679012345678,0.3674244099467243,0.3448283512728772,0.02259605867384712,0.4632998120573946,-0.5093167701863356
120,81,55.63733333333333,0.0,0.37101284540920243,0.3484935506217418,0.02251929478746062,0.4617258785387663,-0.5093167701863356
120,82,56.32,0.012345679012345678,0.3745809246181817,0.3521587499706064,0.022422174647575288,0.4597345692044557,-0.5088509316770189
120,83,57.00266666666666,0.024691358024691357,0.3781287630493506,0.35582394931947103,0.02230481372987958,0.45732825171802444,-0.5079192546583853
120,84,57.68533333333333,0.037037037037037035,0.3816564755233348,0.35948914866833565,0.02216732685499917,0.4545092803119103,-0.5065217391304349
120,85,58.367999999999995,0.04938271604938271,0.38516417620941235,0.36315434801720026,0.02200982819221209,0.4512799958636007,-0.5046583850931678
120,86,59.050666666666665,0.06172839506172839,0.38865197862920897,0.36681954736606487,0.021832431263144103,0.44764272597140126,-0.502329192546584
120,87,59.733333333333334,0.07407407407407407,0.39211999566037203,0.3704847467149295,0.021635248945442553,0.44359978502976244,-0.4995341614906834
120,88,60.416,0.08641975308641975,0.39556833954022363,0.37414994606379404,0.021418393476429598,0.4391534743041842,-0.49627329192546604
120,89,61.09866666666667,0.09876543209876543,0.39899712186939273,0.37781514541265865,0.021181976456734086,0.4343060820056825,-0.4925465838509318
120,90,61.78133333333333,0.1111111111111111,0.4024064536154275,0.38148034476152326,0.020926108853904224,0.42905988336486134,-0.4883540372670809
120,91,62.464,0.12345679012345678,0.40579644511638613,0.38514554411038787,0.020650901005998257,0.42341714070553516,-0.4836956521739132
120,92,63.14666666666666,0.13580246913580246,0.4091672060844078,0.3888107434592525,0.020356462625155336,0.4173801035179439,-0.47857142857142876
120,93,63.82933333333333,0.14814814814814814,0.412518845609264,0.3924759428081171,0.0200429028011469,0.4109510085315693,-0.4729813664596276
120,94,64.512,0.16049382716049382,0.415851472161888,0.3961411421569817,0.019710330004906296,0.4041320797875043,-0.46692546583850947
120,95,65.19466666666666,0.1728395061728395,0.41916519359788607,0.3998063415058463,0.019358852092039747,0.39692552871044107,-0.46040372670807467
120,96,65.87733333333333,0.18518518518518517,0.42246011716102794,0.40347154085471093,0.018988576306317007,0.3893335541802412,-0.45341614906832317
120,97,66.56,0.19753086419753085,0.4257363494867178,0.40713674020357554,0.01859960928314225,0.38135834260310164,-0.4459627329192548
120,98,67.24266666666666,0.20987654320987653,0.4289939966054447,0.41080193955244015,0.01819205705300453,0.3730020679823016,-0.43804347826086976
120,99,67.92533333333333,0.2222222222222222,0.4322331639462147,0.4144671389013047,0.017766025044909983,0.36426689198857454,-0.42965838509316784
120,100,68.608,0.2345679012345679,0.4354539563399631,0.4181323382501694,0.01732161808979371,0.3551549640300642,-0.4208074534161492
120,101,69.29066666666667,0.24691358024691357,0.43865647802294605,0.42179753759903393,0.016858940423912117,0.3456684213218795,-0.4114906832298138
120,102,69.97333333333333,0.25925925925925924,0.44184083264011553,0.42546273694789855,0.016378095692216987,0.33580938895527557,-0.4017080745341617
120,103,70.65599999999999,0.2716049382716049,0.44500712324847236,0.42912793629676316,0.0158791869517092,0.325579979966416,-0.3914596273291927
120,104,71.33866666666667,0.2839506172839506,0.4481554523204023,0.43279313564562777,0.015362316674774557,0.31498229540477013,-0.380745341614907
120,105,72.02133333333333,0.2962962962962963,0.4512859217469919,0.4364583349944924,0.01482758675249951,0.3040184244010968,-0.3695652173913045
120,106,72.704,0.30864197530864196,0.45439863284132653,0.440123534343357,0.01427509849796954,0.29269044423507284,-0.3579192546583853
120,107,73.38666666666667,0.32098765432098764,0.4574936863417689,0.4437887336922216,0.013704952649547297,0.281000420402507,-0.34580745341614927
120,108,74.06933333333333,0.3333333333333333,0.4605711824152192,0.4474539330410862,0.013117249374133,0.2689504066821894,-0.3332298136645965
120,109,74.752,0.345679012345679,0.46363122066035733,0.4511191323899508,0.012512088270406507,0.2565424452023658,-0.3201863354037268
120,110,75.43466666666666,0.35802469135802467,0.46667390011086596,0.45478433173881544,0.011889568372050519,0.2437785665068245,-0.3066770186335405
120,111,76.11733333333333,0.37037037037037035,0.4696993192386356,0.45844953108768005,0.011249788150955564,0.23066078962061035,-0.2927018633540374
120,112,76.8,0.38271604938271603,0.47270757595695145,0.4621147304365446,0.010592845520406846,0.21719112211536606,-0.27826086956521756
120,113,77.48266666666666,0.3950617283950617,0.47569876762366237,0.4657799297854093,0.009918837838253092,0.20337156017430527,-0.26335403726708095
120,114,78.16533333333334,0.4074074074074074,0.4786729910443319,0.46944512913427383,0.009227861910058088,0.18920408865683,-0.24798136645962746
120,115,78.848,0.41975308641975306,0.4816303424753705,0.47311032848313844,0.008520013992232067,0.17469068116273542,-0.2321428571428573
120,116,79.53066666666666,0.43209876543209874,0.48457091762715176,0.47677552783200305,0.0077953897951487106,0.15983330009611946,-0.21583850931677032
120,117,80.21333333333332,0.4444444444444444,0.48749481166710906,0.48044072718086767,0.0070540844862413965,0.14463389672886692,-0.19906832298136662
120,118,80.896,0.4567901234567901,0.4904021192228163,0.4841059265297323,0.006296192693084013,0.12909441126381724,-0.18183229813664617
120,119,81.57866666666666,0.4691358024691358,0.4932929343850494,0.4877711258785969,0.005521808506452508,0.11321677289753698,-0.1641304347826088
120,120,82.26133333333333,0.48148148148148145,0.4961673507108323,0.4914363252274615,0.004731025483370788,0.09700289988277185,-0.1459627329192548
120,121,82.944,0.49382716049382713,0.49902546122646463,0.4951015245763261,0.003923936650138515,0.08045469959052721,-0.12732919254658398
