noise_family,carrier_frequency_hz,target_sigma_y_1s,realized_sigma_y_1s,snr_db,trial_index,oscillator_seed,noise_seed,decoded_success,decoded_message,reported_snr,reported_drift,reported_frequency,raw_frequency_rms_hz,raw_max_abs_frequency_hz,residual_frequency_rms_hz,residual_max_abs_frequency_hz,residual_peak_to_peak_hz,max_abs_phase_rad,phase_rms_rad,phase_peak_to_peak_rad,fitted_constant_hz,fitted_linear_coefficient,dot_with_constant,dot_with_x,runtime_seconds
white_FM,28000000.0,1e-09,9.66549486145977e-10,-30.5,73,2026302073,2026101173,1,K1ABC FN42 33,-30,0,10.140200,0.02754568885956795,0.07995382444455944,0.027417297178823026,0.07908665387779822,0.15771876442491994,1.0744330389494876,0.44638841271434554,2.0789035274273866,0.0013511571038521309,-0.003936410020081431,-1.942890293094024e-16,3.0235773121778892e-18,0.23957799100026023
white_FM,28000000.0,1e-09,9.66549486145977e-10,-31.0,73,2026302073,2026111173,1,K1ABC FN42 33,-31,0,10.140200,0.02754568885956795,0.07995382444455944,0.027417297178823026,0.07908665387779822,0.15771876442491994,1.0744330389494876,0.44638841271434554,2.0789035274273866,0.0013511571038521309,-0.003936410020081431,-1.942890293094024e-16,3.0235773121778892e-18,0.19886317400050757
white_FM,28000000.0,1e-09,9.610623653174455e-10,-30.5,74,2026302074,2026101174,1,K1ABC FN42 33,-30,0,10.140200,0.026531092330229752,0.10814851149711363,0.025804744758438723,0.11184431708869828,0.16538374538795483,0.7245247370479565,0.3306808784662144,1.4292329973031261,-0.005448966509076629,0.00489675980402931,1.249000902703301e-16,-8.372930470163853e-17,0.23529471499932697
white_FM,28000000.0,1e-09,9.610623653174455e-10,-31.0,74,2026302074,2026111174,1,K1ABC FN42 33,-31,0,10.140200,0.026531092330229752,0.10814851149711363,0.025804744758438723,0.11184431708869828,0.16538374538795483,0.7245247370479565,0.3306808784662144,1.4292329973031261,-0.005448966509076629,0.00489675980402931,1.249000902703301e-16,-8.372930470163853e-17,0.2450808980011061
white_FM,28000000.0,1e-09,9.178367224488588e-10,-30.5,75,2026302075,2026101175,1,K1ABC FN42 33,-32,0,10.140200,0.025534775389131514,0.07268178344408452,0.024819981633355092,0.06531988556014263,0.13017520130607785,1.0459034513428114,0.4213513570290782,1.7411981072262264,0.00202987898385369,0.009815762066071458,-1.3877787807814457e-16,-1.4071216145976376e-16,0.23837453899977845
white_FM,28000000.0,1e-09,9.390958598705106e-10,-31.0,76,2026302076,2026111176,1,K1ABC FN42 33,-31,0,10.140200,0.028033744745391068,0.06140906156484031,0.02792542101115183,0.06194051860706102,0.11950246549709279,1.3214902716298482,0.5050938055296005,2.520966721459745,-0.002233055610406778,-0.0018377264536409486,2.3592239273284576e-16,-5.086977415261727e-17,0.14117398300004425
white_FM,28000000.0,1e-09,9.390958598705106e-10,-30.5,76,2026302076,2026101176,1,K1ABC FN42 33,-30,0,10.140200,0.028033744745391068,0.06140906156484031,0.02792542101115183,0.06194051860706102,0.11950246549709279,1.3214902716298482,0.5050938055296005,2.520966721459745,-0.002233055610406778,-0.0018377264536409486,2.3592239273284576e-16,-5.086977415261727e-17,0.2314966350004397
white_FM,28000000.0,1e-09,9.178367224488588e-10,-31.0,75,2026302075,2026111175,0,,,,,0.025534775389131514,0.07268178344408452,0.024819981633355092,0.06531988556014263,0.13017520130607785,1.0459034513428114,0.4213513570290782,1.7411981072262264,0.00202987898385369,0.009815762066071458,-1.3877787807814457e-16,-1.4071216145976376e-16,0.4041511369996442
white_FM,28000000.0,1e-09,1.1435096691906262e-09,-30.5,77,2026302077,2026101177,1,K1ABC FN42 33,-30,0,10.140200,0.03135343480097044,0.09915927321804331,0.03109371408078455,0.09257628928759458,0.17360900128348272,1.8442496642603639,0.7289384766002567,3.3671247583947532,-0.0025106194592806404,0.005407565937124847,1.6653345369377348e-16,-2.1112665621522262e-16,0.33092132399906404
white_FM,28000000.0,1e-09,9.59682094185925e-10,-31.0,78,2026302078,2026111178,1,K1ABC FN42 33,-30,0,10.140200,0.027726773087963296,0.08350358584662393,0.027565551645641815,0.08180394224398466,0.14856583460949999,1.3071260698546325,0.6044211807250187,2.587705258713258,-0.0027228001745148132,0.0020718920580479814,6.938893903907228e-17,4.063118256988849e-17,0.1116565129996161
white_FM,28000000.0,1e-09,9.59682094185925e-10,-30.5,78,2026302078,2026101178,1,K1ABC FN42 33,-30,0,10.140200,0.027726773087963296,0.08350358584662393,0.027565551645641815,0.08180394224398466,0.14856583460949999,1.3071260698546325,0.6044211807250187,2.587705258713258,-0.0027228001745148132,0.0020718920580479814,6.938893903907228e-17,4.063118256988849e-17,0.24407518199950573
white_FM,28000000.0,1e-09,9.017206680813425e-10,-30.5,80,2026302080,2026101180,1,K1ABC FN42 33,-30,0,10.140200,0.02604861475048845,0.08396069199236872,0.02538658800490582,0.08620216154811913,0.14864883977928683,0.9437339259933352,0.41704032672776653,1.7943466801049603,-0.0053839911477693,0.0037991678948288074,4.2327252813834093e-16,-3.435052766147919e-17,0.24443830400014122
white_FM,28000000.0,1e-09,1.1435096691906262e-09,-31.0,77,2026302077,2026111177,0,,,,,0.03135343480097044,0.09915927321804331,0.03109371408078455,0.09257628928759458,0.17360900128348272,1.8442496642603639,0.7289384766002567,3.3671247583947532,-0.0025106194592806404,0.005407565937124847,1.6653345369377348e-16,-2.1112665621522262e-16,0.5296714169999177
white_FM,28000000.0,1e-09,9.951674388925538e-10,-31.0,79,2026302079,2026111179,0,,,,,0.028149379795288733,0.0687652907347058,0.02785866359216804,0.07225110810622111,0.13757361568804513,0.7779646892901323,0.29172171869175756,1.3871759344454118,0.0036835403308542727,-0.0027859044879673216,-3.0531133177191805e-16,7.888543238747112e-17,0.4156219949982187
white_FM,28000000.0,1e-09,9.951674388925538e-10,-30.5,79,2026302079,2026101179,0,,,,,0.028149379795288733,0.0687652907347058,0.02785866359216804,0.07225110810622111,0.13757361568804513,0.7779646892901323,0.29172171869175756,1.3871759344454118,0.0036835403308542727,-0.0027859044879673216,-3.0531133177191805e-16,7.888543238747112e-17,0.5360938310004713
white_FM,28000000.0,1e-09,1.0342732984370553e-09,-30.5,81,2026302081,2026101181,1,K1ABC FN42 33,-30,0,10.140200,0.026831249145987383,0.06977570096176323,0.02674056212092798,0.067470356032441,0.12062481157489417,0.9427440417145336,0.4109402918386684,1.7023665564590964,-0.0020658694751971027,0.0012931674522756787,1.249000902703301e-16,-6.732646377515194e-17,0.25576530500075023
white_FM,28000000.0,1e-09,9.731177773383645e-10,-31.0,82,2026302082,2026111182,1,K1ABC FN42 33,-31,0,10.140200,0.026504650426051525,0.06220426932658449,0.02632652966477948,0.06356506521608231,0.12285691388331779,1.2835671019075847,0.42580507559395475,2.1742648388884405,0.002722635416058536,-0.002398021775030827,-1.6653345369377348e-16,-8.369074903824601e-17,0.059355332001359784
white_FM,28000000.0,1e-09,9.731177773383645e-10,-30.5,82,2026302082,2026101182,1,K1ABC FN42 33,-31,0,10.140200,0.026504650426051525,0.06220426932658449,0.02632652966477948,0.06356506521608231,0.12285691388331779,1.2835671019075847,0.42580507559395475,2.1742648388884405,0.002722635416058536,-0.002398021775030827,-1.6653345369377348e-16,-8.369074903824601e-17,0.2842703460009943
white_FM,28000000.0,1e-09,9.017206680813425e-10,-31.0,80,2026302080,2026111180,0,,,,,0.02604861475048845,0.08396069199236872,0.02538658800490582,0.08620216154811913,0.14864883977928683,0.9437339259933352,0.41704032672776653,1.7943466801049603,-0.0053839911477693,0.0037991678948288074,4.2327252813834093e-16,-3.435052766147919e-17,0.5427070789992285
white_FM,28000000.0,1e-09,1.1090186422991776e-09,-30.5,83,2026302083,2026101183,1,K1ABC FN42 33,-30,0,10.140200,0.03091742664884669,0.06866423081567727,0.030746065030814458,0.06698835698562566,0.1324902119478634,1.1693134790064443,0.49468546946741354,2.0733555262973646,-0.003239246112965587,0.000415099401440641,3.0531133177191805e-16,-1.132749193103491e-16,0.24638484500064806
white_FM,28000000.0,1e-09,1.0342732984370553e-09,-31.0,81,2026302081,2026111181,0,,,,,0.026831249145987383,0.06977570096176323,0.02674056212092798,0.067470356032441,0.12062481157489417,0.9427440417145336,0.4109402918386684,1.7023665564590964,-0.0020658694751971027,0.0012931674522756787,1.249000902703301e-16,-6.732646377515194e-17,0.5485850670011132
white_FM,28000000.0,1e-09,1.1090186422991776e-09,-31.0,83,2026302083,2026111183,1,K1ABC FN42 33,-31,0,10.140200,0.03091742664884669,0.06866423081567727,0.030746065030814458,0.06698835698562566,0.1324902119478634,1.1693134790064443,0.49468546946741354,2.0733555262973646,-0.003239246112965587,0.000415099401440641,3.0531133177191805e-16,-1.132749193103491e-16,0.255133382999702
white_FM,28000000.0,1e-09,8.56931494119253e-10,-30.5,84,2026302084,2026101184,1,K1ABC FN42 33,-31,0,10.140200,0.02453103215598442,0.06763805756513694,0.024495004032388756,0.0671498790265645,0.1322876655175515,0.8510697954683066,0.3450565134380267,1.641978718672911,-0.0008069032397037886,-0.0018440500565456333,1.3877787807814457e-17,6.64385389964201e-17,0.3546238139988418
white_FM,28000000.0,1e-09,8.56931494119253e-10,-31.0,84,2026302084,2026111184,0,,,,,0.02453103215598442,0.06763805756513694,0.024495004032388756,0.0671498790265645,0.1322876655175515,0.8510697954683066,0.3450565134380267,1.641978718672911,-0.0008069032397037886,-0.0018440500565456333,1.3877787807814457e-17,6.64385389964201e-17,0.5700507990004553
white_FM,28000000.0,1e-09,1.144503271133421e-09,-30.5,85,2026302085,2026101185,0,,,,,0.02832037796359817,0.08275460494322892,0.027836737135433998,0.09083671328185071,0.14626952708079277,0.9558146211534244,0.3777302886981556,1.7350194150889662,0.00042544167248180774,-0.008988260868946938,-1.1102230246251565e-16,2.236263393053648e-16,0.5915767490005237
white_FM,28000000.0,1e-09,1.144503271133421e-09,-31.0,85,2026302085,2026111185,0,,,,,0.02832037796359817,0.08275460494322892,0.027836737135433998,0.09083671328185071,0.14626952708079277,0.9558146211534244,0.3777302886981556,1.7350194150889662,0.00042544167248180774,-0.008988260868946938,-1.1102230246251565e-16,2.236263393053648e-16,0.5537662810002075
white_FM,28000000.0,1e-09,9.299177760775058e-10,-30.5,86,2026302086,2026101186,0,,,,,0.02642336967649495,0.0763834821257547,0.026234300337211445,0.073740213300336,0.13022015019656846,2.010253541088379,0.7850641398645096,3.367947223753063,0.0030714489376049074,-0.0011959513478304498,-2.7755575615628914e-17,1.2726619286138612e-16,0.5749015090004832
white_FM,28000000.0,1e-09,1.113183202909193e-09,-31.0,87,2026302087,2026111187,1,K1ABC FN42 33,-29,0,10.140200,0.02808091899074271,0.06539591986409747,0.027977590548708985,0.0626508943213879,0.12500009267369028,0.9649741013440921,0.4584107257647651,1.8533711364647911,-0.002003146974840153,-0.002348042708148622,2.0816681711721685e-16,-5.337008537837283e-18,0.279015101999903
white_FM,28000000.0,1e-09,1.113183202909193e-09,-30.5,87,2026302087,2026101187,1,K1ABC FN42 33,-30,0,10.140200,0.02808091899074271,0.06539591986409747,0.027977590548708985,0.0626508943213879,0.12500009267369028,0.9649741013440921,0.4584107257647651,1.8533711364647911,-0.002003146974840153,-0.002348042708148622,2.0816681711721685e-16,-5.337008537837283e-18,0.3658433939999668
white_FM,28000000.0,1e-09,9.299177760775058e-10,-31.0,86,2026302086,2026111186,0,,,,,0.02642336967649495,0.0763834821257547,0.026234300337211445,0.073740213300336,0.13022015019656846,2.010253541088379,0.7850641398645096,3.367947223753063,0.0030714489376049074,-0.0011959513478304498,-2.7755575615628914e-17,1.2726619286138612e-16,0.5415607489994727
white_FM,28000000.0,1e-09,9.46459627491896e-10,-30.5,89,2026302089,2026101189,1,K1ABC FN42 33,-30,0,10.140200,0.028098447442811418,0.07629248357743115,0.02723076979329506,0.08708274574760089,0.14540023466765978,1.6576832525006209,0.6475240113433952,2.9642909327095808,0.0033627517668577823,0.010554883204706463,-2.0816681711721685e-16,-1.7545948563458586e-16,0.25791211599971575
white_FM,28000000.0,1e-09,1.0850695272265005e-09,-31.0,88,2026302088,2026111188,1,K1ABC FN42 33,-30,0,10.140200,0.03176897360737241,0.08144436080382905,0.03152703878810325,0.0824207247130213,0.1609347216865104,1.3115376848001632,0.4935271811076477,2.1689564471608485,-0.0001704180721814697,-0.0067744123154798485,-2.7755575615628914e-17,1.4728022780978835e-16,0.3500552160003281
white_FM,28000000.0,1e-09,1.0850695272265005e-09,-30.5,88,2026302088,2026101188,0,,,,,0.03176897360737241,0.08144436080382905,0.03152703878810325,0.0824207247130213,0.1609347216865104,1.3115376848001632,0.4935271811076477,2.1689564471608485,-0.0001704180721814697,-0.0067744123154798485,-2.7755575615628914e-17,1.4728022780978835e-16,0.5470681410006364
white_FM,28000000.0,1e-09,9.46459627491896e-10,-31.0,89,2026302089,2026111189,1,K1ABC FN42 33,-30,0,10.140200,0.028098447442811418,0.07629248357743115,0.02723076979329506,0.08708274574760089,0.14540023466765978,1.6576832525006209,0.6475240113433952,2.9642909327095808,0.0033627517668577823,0.010554883204706463,-2.0816681711721685e-16,-1.7545948563458586e-16,0.3590575310008717
white_FM,28000000.0,1e-09,8.820799353262402e-10,-30.5,91,2026302091,2026101191,0,,,,,0.02575950006857057,0.07056085814176831,0.025116309041292403,0.06413636943203468,0.11899721125462068,1.4723567400853146,0.6410740282431198,2.6027532704070957,-0.0054810577893127516,-0.0029391501751573376,2.498001805406602e-16,-7.398425560652934e-19,0.06112180600030115
white_FM,28000000.0,1e-09,1.0461549615528088e-09,-30.5,90,2026302090,2026101190,1,K1ABC FN42 33,-31,0,10.140200,0.028359888381285833,0.07948526178674636,0.028343076175202892,0.07829775125111418,0.15296450021819208,1.1504734724355146,0.5285809255394973,2.2248635958891096,-0.0005757487190122925,-0.0013764640873947431,6.938893903907228e-18,1.1286923108049333e-17,0.41218981300153246
white_FM,28000000.0,1e-09,1.0461549615528088e-09,-31.0,90,2026302090,2026111190,1,K1ABC FN42 33,-33,0,10.140200,0.028359888381285833,0.07948526178674636,0.028343076175202892,0.07829775125111418,0.15296450021819208,1.1504734724355146,0.5285809255394973,2.2248635958891096,-0.0005757487190122925,-0.0013764640873947431,6.938893903907228e-18,1.1286923108049333e-17,0.3779700180002692
white_FM,28000000.0,1e-09,8.820799353262402e-10,-31.0,91,2026302091,2026111191,1,K1ABC FN42 33,-30,0,10.140200,0.02575950006857057,0.07056085814176831,0.025116309041292403,0.06413636943203468,0.11899721125462068,1.4723567400853146,0.6410740282431198,2.6027532704070957,-0.0054810577893127516,-0.0029391501751573376,2.498001805406602e-16,-7.398425560652934e-19,0.31137084500005585
white_FM,28000000.0,1e-09,9.585235847564717e-10,-31.0,92,2026302092,2026111192,1,K1ABC FN42 33,-31,0,10.140200,0.029154669171191437,0.07486559591683692,0.02911418545741547,0.07595197442361233,0.1371077326435747,0.9873046856125942,0.35146647459112057,1.8249152683692578,-0.0009324979146278443,0.0020965255145341563,2.7755575615628914e-17,3.565083984178911e-17,0.1622144909997587
white_FM,28000000.0,1e-09,9.585235847564717e-10,-30.5,92,2026302092,2026101192,0,,,,,0.029154669171191437,0.07486559591683692,0.02911418545741547,0.07595197442361233,0.1371077326435747,0.9873046856125942,0.35146647459112057,1.8249152683692578,-0.0009324979146278443,0.0020965255145341563,2.7755575615628914e-17,3.565083984178911e-17,0.536602705000405
white_FM,28000000.0,1e-09,1.0272572954469485e-09,-30.5,94,2026302094,2026101194,1,K1ABC FN42 33,-31,0,10.140200,0.030525037858855672,0.09534170267148026,0.03051018612497784,0.09426801994373947,0.16632459677768768,1.4859785147957418,0.4862999016099615,2.492467522495118,-0.0008880746846289245,0.0005782404420023446,1.3704315460216776e-16,-9.93466415311627e-18,0.2601155819993437
white_FM,28000000.0,1e-09,1.0208948284948398e-09,-30.5,93,2026302093,2026101193,0,,,,,0.028435693503938972,0.07185410777302316,0.028416800883136896,0.07016065523932409,0.13092998815339218,1.686315976648784,0.6920538566679842,2.924703574925627,0.0006116951531776975,0.0014603724637038454,-1.1102230246251565e-16,9.637721482061422e-17,0.5104347540000163
white_FM,28000000.0,1e-09,1.0208948284948398e-09,-31.0,93,2026302093,2026111193,0,,,,,0.028435693503938972,0.07185410777302316,0.028416800883136896,0.07016065523932409,0.13092998815339218,1.686315976648784,0.6920538566679842,2.924703574925627,0.0006116951531776975,0.0014603724637038454,-1.1102230246251565e-16,9.637721482061422e-17,0.5146529949997785
white_FM,28000000.0,1e-09,9.7563403558988e-10,-30.5,96,2026302096,2026101196,1,K1ABC FN42 33,-31,0,10.140200,0.02751925363261182,0.07271696087982582,0.02748923905753919,0.07422916869133453,0.13678530148690538,1.547733646088585,0.7668872125691452,2.9444441716385095,-0.0012389529457195812,0.0005675293366389448,1.942890293094024e-16,3.7872121465756496e-17,0.0688669770006527
white_FM,28000000.0,1e-09,1.0272572954469485e-09,-31.0,94,2026302094,2026111194,1,K1ABC FN42 33,-31,0,10.140200,0.030525037858855672,0.09534170267148026,0.03051018612497784,0.09426801994373947,0.16632459677768768,1.4859785147957418,0.4862999016099615,2.492467522495118,-0.0008880746846289245,0.0005782404420023446,1.3704315460216776e-16,-9.93466415311627e-18,0.34433158200045
white_FM,28000000.0,1e-09,9.6719518456715e-10,-31.0,95,2026302095,2026111195,1,K1ABC FN42 33,-31,0,10.140200,0.027925757702229118,0.06758213745945318,0.02768713342026598,0.07149940723098257,0.1337327552151985,1.1454068770229147,0.3822619243437233,1.7772920324395474,-0.003010637771383298,0.003497009143420597,3.885780586188048e-16,-1.3088171800003985e-16,0.15837906900014787
white_FM,28000000.0,1e-09,9.6719518456715e-10,-30.5,95,2026302095,2026101195,1,K1ABC FN42 33,-30,0,10.140200,0.027925757702229118,0.06758213745945318,0.02768713342026598,0.07149940723098257,0.1337327552151985,1.1454068770229147,0.3822619243437233,1.7772920324395474,-0.003010637771383298,0.003497009143420597,3.885780586188048e-16,-1.3088171800003985e-16,0.2817955400005303
white_FM,28000000.0,1e-09,9.7563403558988e-10,-31.0,96,2026302096,2026111196,1,K1ABC FN42 33,-31,0,10.140200,0.02751925363261182,0.07271696087982582,0.02748923905753919,0.07422916869133453,0.13678530148690538,1.547733646088585,0.7668872125691452,2.9444441716385095,-0.0012389529457195812,0.0005675293366389448,1.942890293094024e-16,3.7872121465756496e-17,0.30855549599982623
white_FM,28000000.0,1e-09,1.0605765070297076e-09,-31.0,97,2026302097,2026111197,1,K1ABC FN42 33,-30,0,10.140200,0.029486521943339585,0.07602770355898292,0.029399018461374413,0.07630382440888357,0.14956287330675855,0.9317626608158903,0.36150848184125256,1.7193157274100628,-0.0022467435475710456,-0.0006039257170927035,1.5959455978986625e-16,5.341112901725252e-17,0.27720191099979274
white_FM,28000000.0,1e-09,9.400703457938922e-10,-30.5,98,2026302098,2026101198,1,K1ABC FN42 33,-30,0,10.140200,0.027244672288683616,0.06975611340463282,0.02714577858789227,0.07046111327448246,0.1375906666421547,1.2038145300586218,0.5599187666061353,2.036107645138136,-0.0023071927929775426,-0.0004538376625022088,1.6653345369377348e-16,-4.3682817347591284e-17,0.27162020200012194
white_FM,28000000.0,1e-09,1.140209428226531e-09,-30.5,99,2026302099,2026101199,1,K1ABC FN42 33,-29,0,10.140200,0.033371150677134254,0.08043333208727622,0.03336419011523433,0.08129807019743235,0.14622810543718778,1.7113617031105626,0.8215684717855843,3.3792442468496997,0.00027542514056788056,0.0010848716031056352,-8.066464163292153e-17,-4.16287820671917e-17,0.07534952199966938
white_FM,28000000.0,1e-09,1.0605765070297076e-09,-30.5,97,2026302097,2026101197,0,,,,,0.029486521943339585,0.07602770355898292,0.029399018461374413,0.07630382440888357,0.14956287330675855,0.9317626608158903,0.36150848184125256,1.7193157274100628,-0.0022467435475710456,-0.0006039257170927035,1.5959455978986625e-16,5.341112901725252e-17,0.4959063899987086
white_FM,28000000.0,1e-09,9.400703457938922e-10,-31.0,98,2026302098,2026111198,1,K1ABC FN42 33,-31,0,10.140200,0.027244672288683616,0.06975611340463282,0.02714577858789227,0.07046111327448246,0.1375906666421547,1.2038145300586218,0.5599187666061353,2.036107645138136,-0.0023071927929775426,-0.0004538376625022088,1.6653345369377348e-16,-4.3682817347591284e-17,0.2411012219999975
white_FM,28000000.0,3e-09,2.5412444913818976e-09,-31.0,0,2026312000,2026111100,1,K1ABC FN42 33,-30,0,10.140200,0.07612435130327969,0.20657034618936135,0.07610954734411109,0.20642438068466815,0.36728252987880083,2.887920736013171,1.0367346992646453,4.92530349510181,-0.0009433153643527783,0.002005267054380121,2.498001805406602e-16,5.3365166836634785e-17,0.27049446199998783
white_FM,28000000.0,3e-09,2.5412444913818976e-09,-30.5,0,2026312000,2026101100,1,K1ABC FN42 33,-31,0,10.140200,0.07612435130327969,0.20657034618936135,0.07610954734411109,0.20642438068466815,0.36728252987880083,2.887920736013171,1.0367346992646453,4.92530349510181,-0.0009433153643527783,0.002005267054380121,2.498001805406602e-16,5.3365166836634785e-17,0.38012628100113943
white_FM,28000000.0,1e-09,1.140209428226531e-09,-31.0,99,2026302099,2026111199,0,,,,,0.033371150677134254,0.08043333208727622,0.03336419011523433,0.08129807019743235,0.14622810543718778,1.7113617031105626,0.8215684717855843,3.3792442468496997,0.00027542514056788056,0.0010848716031056352,-8.066464163292153e-17,-4.16287820671917e-17,0.5101334959999804
white_FM,28000000.0,3e-09,3.9310292329791045e-09,-31.0,2,2026312002,2026111102,1,K1ABC FN42 33,-30,0,10.140200,0.10142001499306066,0.2298256629592392,0.10106978593723476,0.2295033134312918,0.4333292060213264,3.913108932043074,1.7846958836953297,7.729385548362536,-0.006798594812630536,0.008482301346864915,1.2212453270876722e-15,-2.895493496167133e-16,0.066004251000777
white_FM,28000000.0,3e-09,2.948887808386713e-09,-30.5,1,2026312001,2026101101,1,K1ABC FN42 33,-30,0,10.140200,0.0760651258135731,0.2304858941131268,0.07396738961801781,0.22022173986214164,0.4383591390487026,1.6808175783545192,0.7186053936564527,3.1918435176397266,0.0026759379485829316,0.030424476572176257,-5.551115123125783e-16,-8.310180725347615e-16,0.39726974999939557
white_FM,28000000.0,3e-09,3.9310292329791045e-09,-30.5,2,2026312002,2026101102,1,K1ABC FN42 33,-30,0,10.140200,0.10142001499306066,0.2298256629592392,0.10106978593723476,0.2295033134312918,0.4333292060213264,3.913108932043074,1.7846958836953297,7.729385548362536,-0.006798594812630536,0.008482301346864915,1.2212453270876722e-15,-2.895493496167133e-16,0.25909446500008926
white_FM,28000000.0,3e-09,2.948887808386713e-09,-31.0,1,2026312001,2026111101,1,K1ABC FN42 33,-31,0,10.140200,0.0760651258135731,0.2304858941131268,0.07396738961801781,0.22022173986214164,0.4383591390487026,1.6808175783545192,0.7186053936564527,3.1918435176397266,0.0026759379485829316,0.030424476572176257,-5.551115123125783e-16,-8.310180725347615e-16,0.3528922830009833
white_FM,28000000.0,3e-09,2.843519195304193e-09,-31.0,3,2026312003,2026111103,1,K1ABC FN42 33,-32,0,10.140200,0.0820038169277209,0.22673628498509765,0.07785086361971232,0.20910120042842983,0.3786983739073384,2.3710450654034343,1.0927328276723327,4.420007849284878,0.0005641964386449917,-0.044604578630962906,-4.440892098500626e-16,3.8331282819620435e-16,0.2900969169986638
white_FM,28000000.0,3e-09,2.843519195304193e-09,-30.5,3,2026312003,2026101103,1,K1ABC FN42 33,-30,0,10.140200,0.0820038169277209,0.22673628498509765,0.07785086361971232,0.20910120042842983,0.3786983739073384,2.3710450654034343,1.0927328276723327,4.420007849284878,0.0005641964386449917,-0.044604578630962906,-4.440892098500626e-16,3.8331282819620435e-16,0.3702893040008348
white_FM,28000000.0,3e-09,3.2543012879258467e-09,-30.5,4,2026312004,2026101104,1,K1ABC FN42 33,-31,0,10.140200,0.08990349803318574,0.2212728262076517,0.08982410096185935,0.21555027836066282,0.4185716383246025,2.905847050743219,1.0523653134740327,5.400000135338998,0.003546624520412067,0.0023190761770095197,-2.220446049250313e-16,-5.335153726896997e-17,0.2626489619997301
white_FM,28000000.0,3e-09,2.860794010004061e-09,-30.5,6,2026312006,2026101106,1,K1ABC FN42 33,-30,0,10.140200,0.08472427357893804,0.19461028431002353,0.08429405501092511,0.20318945211764844,0.3859519875126758,3.2462104855121496,1.061987525747678,5.81496398464103,0.008527051200596273,0.00035178709744329134,-4.3021142204224816e-16,2.981803690345967e-16,0.11731535700164386
white_FM,28000000.0,3e-09,3.2543012879258467e-09,-31.0,4,2026312004,2026111104,1,K1ABC FN42 33,-32,0,10.140200,0.08990349803318574,0.2212728262076517,0.08982410096185935,0.21555027836066282,0.4185716383246025,2.905847050743219,1.0523653134740327,5.400000135338998,0.003546624520412067,0.0023190761770095197,-2.220446049250313e-16,-5.335153726896997e-17,0.3605011910003668
white_FM,28000000.0,3e-09,3.2454746562770843e-09,-30.5,5,2026312005,2026101105,1,K1ABC FN42 33,-30,0,10.140200,0.09249087622064021,0.2525763525874123,0.09062814568089114,0.25429828119918463,0.4313820262476231,3.6924662721730943,1.3338122917608755,7.087714092503728,-0.011365394827563954,-0.025425200465446916,8.326672684688674e-16,-3.3339882391781583e-16,0.29082521999953315
white_FM,28000000.0,3e-09,3.2454746562770843e-09,-31.0,5,2026312005,2026111105,1,K1ABC FN42 33,-31,0,10.140200,0.09249087622064021,0.2525763525874123,0.09062814568089114,0.25429828119918463,0.4313820262476231,3.6924662721730943,1.3338122917608755,7.087714092503728,-0.011365394827563954,-0.025425200465446916,8.326672684688674e-16,-3.3339882391781583e-16,0.2917390950005938
white_FM,28000000.0,3e-09,2.860794010004061e-09,-31.0,6,2026312006,2026111106,1,K1ABC FN42 33,-30,0,10.140200,0.08472427357893804,0.19461028431002353,0.08429405501092511,0.20318945211764844,0.3859519875126758,3.2462104855121496,1.061987525747678,5.81496398464103,0.008527051200596273,0.00035178709744329134,-4.3021142204224816e-16,2.981803690345967e-16,0.28210673200010206
white_FM,28000000.0,3e-09,2.98498037418927e-09,-30.5,7,2026312007,2026101107,1,K1ABC FN42 33,-31,0,10.140200,0.07801913969538729,0.20177315728415107,0.07676267092639504,0.18494316614118636,0.3552340404321734,2.2774464519043014,1.0864766102263947,4.448628513500909,0.00028140259341795533,-0.024143361807647118,1.6653345369377348e-16,7.075741393985466e-16,0.32621298900085094
white_FM,28000000.0,3e-09,2.8315926433433167e-09,-30.5,8,2026312008,2026101108,1,K1ABC FN42 33,-30,0,10.140200,0.07827813987375042,0.18709903157268082,0.07669153343662123,0.16468219556629898,0.32912351079520336,3.458945889684728,1.1357676666412504,5.86601165322312,0.013168240838100522,-0.014502783319995266,-1.5126788710517758e-15,3.49941759628376e-16,0.3701992650003376
white_FM,28000000.0,3e-09,2.8315926433433167e-09,-31.0,8,2026312008,2026111108,1,K1ABC FN42 33,-30,0,10.140200,0.07827813987375042,0.18709903157268082,0.07669153343662123,0.16468219556629898,0.32912351079520336,3.458945889684728,1.1357676666412504,5.86601165322312,0.013168240838100522,-0.014502783319995266,-1.5126788710517758e-15,3.49941759628376e-16,0.2541366490004293
white_FM,28000000.0,3e-09,2.918182114286062e-09,-31.0,9,2026312009,2026111109,0,,,,,0.08215065504692486,0.2688472500467983,0.08151101476190399,0.27272644242637,0.46259040168351373,2.5221517600569863,0.887606226481725,4.39887762537667,-0.006136755347681773,0.014066353878224249,2.463307335887066e-16,6.821065865727822e-17,0.049041013000532985
white_FM,28000000.0,3e-09,2.7761933057945544e-09,-30.5,10,2026312010,2026101110,1,K1ABC FN42 33,-30,0,10.140200,0.07682272898674192,0.17275493078587803,0.07663311294261586,0.17030908629058802,0.3372125450908329,2.747663484940332,1.2136022880125361,5.076257246659695,-0.0002954266094279501,-0.009334170055680031,-2.498001805406602e-16,1.895321126635191e-16,0.07287892999920587
