replicate,bDA,status,iterations,error
599,9.816402000481432,success,4,
600,10.071566951153551,success,4,
601,9.392675457744103,success,4,
602,11.603677882356934,success,4,
603,9.473627616495445,success,5,
604,9.368818504195831,success,5,
605,10.658076296131402,success,5,
606,9.397147062521897,success,5,
607,9.948871323290888,success,4,
608,8.483355303854566,success,5,
609,9.466402963099332,success,5,
610,10.415380047957909,success,5,
611,9.608401055325213,success,4,
612,10.157776091194107,success,5,
613,10.390547764749035,success,4,
614,11.94529355023141,success,5,
615,9.73009185308012,success,4,
616,10.887402299742483,success,5,
617,9.085297478931686,success,5,
618,9.403154533291602,success,5,
619,11.950803909079463,success,5,
620,10.08930770645285,success,5,
621,8.449831464616084,success,5,
622,10.926876930577281,success,5,
623,9.209718866605161,success,5,
624,10.454270145180537,success,4,
625,10.540949589023636,success,5,
626,10.808504644220195,success,5,
627,9.401451865647358,success,4,
628,9.50219818196861,success,5,
629,12.411789596674511,success,5,
630,10.83483660907447,success,5,
631,10.231812125789332,success,4,
632,9.64098365815241,success,4,
633,8.758988063280874,success,5,
634,11.632288373091773,success,4,
635,9.707838408485546,success,5,
636,10.587507614409265,success,5,
637,10.070709177073567,success,5,
638,10.94390105310661,success,4,
639,10.049369641953804,success,4,
640,8.392808087918025,success,5,
641,9.780383370551322,success,5,
642,9.64434049937536,success,5,
643,10.82994688128743,success,5,
644,9.655017294593671,success,5,
645,10.75503671060988,success,4,
646,8.22185072037252,success,5,
647,10.026297535466371,success,4,
648,9.954775330544729,success,4,
649,9.953778335946375,success,4,
650,9.690010925764382,success,5,
651,9.190231366015453,success,5,
652,10.701580835211566,success,5,
653,10.049536489449654,success,4,
654,9.220607715719018,success,4,
655,10.464790407732343,success,4,
656,10.828190516935269,success,5,
657,11.75729339128739,success,5,
658,10.150539160554048,success,4,
659,9.293352042621,success,5,
660,9.358546249830956,success,4,
661,9.536118699290668,success,4,
662,11.922050821270025,success,5,
663,11.495249088428938,success,5,
664,9.866253343874797,success,5,
665,10.706265263417631,success,5,
666,9.571506118107884,success,5,
667,9.582458425465152,success,5,
668,9.131082412074539,success,4,
669,11.536405389640553,success,5,
670,10.266619049776185,success,4,
671,12.038691328170115,success,5,
672,11.445029933892918,success,5,
673,9.016237287083047,success,5,
674,10.992291644230429,success,4,
675,10.165065201733816,success,5,
676,10.61192073161802,success,4,
677,10.892391133018807,success,4,
678,9.949208421502595,success,5,
679,9.446754810575483,success,5,
680,10.268869988085546,success,4,
681,11.122392082265787,success,5,
682,11.122931916667277,success,4,
683,10.292652479327447,success,4,
684,10.569940467703198,success,4,
685,10.621944283741339,success,5,
686,8.892754194239737,success,4,
687,10.54212325969146,success,4,
688,9.544611589817544,success,5,
689,10.082936561304226,success,4,
690,9.1604688684412,success,5,
691,11.197815327852027,success,5,
692,10.971623401120722,success,5,
693,9.838861941675342,success,5,
694,8.712832831710761,success,5,
695,10.290805217901902,success,5,
696,12.237326642850075,success,5,
697,11.028483938859535,success,5,
698,10.618846983075782,success,4,
699,11.67888545137476,success,5,
700,8.92387773848996,success,5,
701,8.663816404812135,success,5,
702,10.49740174086408,success,5,
703,9.87617378403221,success,5,
704,10.181743958035366,success,4,
705,9.434127813452815,success,5,
706,10.710839157476105,success,4,
707,9.732958146160392,success,5,
708,12.677462936741795,success,5,
709,10.952391948652005,success,4,
710,10.811693393486847,success,4,
711,11.949653412962666,success,5,
712,11.879575542584245,success,5,
713,9.3246273207534,success,5,
714,11.371845126579046,success,5,
715,9.458644685961135,success,5,
716,9.36886910016302,success,5,
717,11.200446055907832,success,4,
718,9.3223830033076,success,5,
719,10.307559679510984,success,4,
720,9.804569475095807,success,5,
721,10.594225220013904,success,4,
722,10.58247323509715,success,4,
723,9.262855792332221,success,5,
724,9.656460966028263,success,4,
725,10.297897406087667,success,4,
726,11.995150153352803,success,5,
727,11.406514812066252,success,5,
728,11.133250943409038,success,5,
729,9.350259528052792,success,5,
730,10.725020462373255,success,5,
731,10.833866324158809,success,5,
732,11.387957142034802,success,5,
733,10.401520147422177,success,5,
734,10.04248667527338,success,4,
735,9.294873071006299,success,5,
736,11.539934645775134,success,5,
737,11.474069091722155,success,4,
738,10.14942724881789,success,4,
739,10.401840933287678,success,4,
740,10.17211514321812,success,4,
741,13.005829683060691,success,5,
742,10.629604685453785,success,5,
743,10.580667540541711,success,5,
744,10.095963914221722,success,5,
745,11.25309670487229,success,4,
746,11.295713813248794,success,5,
747,10.481634063748576,success,4,
748,9.495693672484741,success,4,
749,9.053316679329908,success,5,
750,10.422213755379302,success,4,
751,9.240452404746513,success,5,
752,9.541163370465002,success,4,
753,11.162396297262516,success,5,
754,10.501755269438398,success,5,
755,11.413154613373841,success,4,
756,8.971100914464646,success,4,
757,10.651952751945881,success,4,
758,9.573955670246551,success,5,
759,9.567395318683817,success,4,
760,10.967981380466773,success,4,
761,9.126659726862075,success,5,
762,9.768078319807245,success,5,
763,9.800293801465628,success,4,
764,10.678573574481238,success,5,
765,10.539853507738062,success,5,
766,9.654708266232058,success,5,
