trajectory_id,family,snr_db,trial_index,seed,decoded_success,tau_seconds,signed_A_res_hz,max_abs_frequency_hz,frequency_rms_hz,frequency_peak_to_peak_hz,max_abs_phase_rad,phase_rms_rad,final_phase_rad,phase_peak_to_peak_rad,correlation_with_negative_quadratic,cosine_similarity_with_negative_quadratic,RMS_shape_difference,max_shape_difference
quadratic_+0.50,quadratic,-30.5,19,2026110219,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,17,2026110217,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,18,2026110218,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,20,2026110220,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,21,2026110221,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,23,2026110223,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,22,2026110222,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,24,2026110224,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,25,2026110225,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,29,2026110229,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,27,2026110227,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,26,2026110226,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,28,2026110228,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,30,2026110230,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,31,2026110231,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,32,2026110232,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,36,2026110236,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,33,2026110233,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,37,2026110237,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,39,2026110239,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,34,2026110234,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,35,2026110235,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,38,2026110238,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,40,2026110240,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,41,2026110241,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,42,2026110242,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,45,2026110245,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,43,2026110243,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,44,2026110244,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,46,2026110246,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,47,2026110247,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,48,2026110248,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,52,2026110252,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,49,2026110249,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,50,2026110250,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,51,2026110251,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,55,2026110255,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,53,2026110253,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,54,2026110254,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,56,2026110256,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,57,2026110257,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,58,2026110258,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,59,2026110259,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,60,2026110260,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,62,2026110262,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,61,2026110261,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,63,2026110263,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,64,2026110264,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,65,2026110265,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,67,2026110267,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,69,2026110269,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,66,2026110266,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,71,2026110271,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,68,2026110268,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,74,2026110274,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,70,2026110270,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,72,2026110272,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,73,2026110273,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,75,2026110275,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,76,2026110276,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,78,2026110278,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,77,2026110277,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,81,2026110281,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,83,2026110283,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,80,2026110280,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,79,2026110279,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,86,2026110286,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,82,2026110282,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,84,2026110284,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,85,2026110285,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,87,2026110287,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,88,2026110288,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,89,2026110289,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,90,2026110290,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,91,2026110291,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,92,2026110292,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,94,2026110294,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,93,2026110293,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,95,2026110295,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,97,2026110297,1,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,96,2026110296,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,98,2026110298,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_+0.50,quadratic,-30.5,99,2026110299,0,,0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,2.4834578837840127e-12,68.11761718442544,-1.0,-1.0,0.9111456170139474,2.0
quadratic_-0.50,quadratic,-30.5,0,2026110200,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,1,2026110201,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,2,2026110202,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,3,2026110203,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,4,2026110204,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,5,2026110205,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,6,2026110206,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,8,2026110208,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,7,2026110207,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,11,2026110211,1,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,10,2026110210,1,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,9,2026110209,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,14,2026110214,1,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,13,2026110213,1,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,12,2026110212,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,17,2026110217,1,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,15,2026110215,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,16,2026110216,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,19,2026110219,1,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,20,2026110220,1,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,18,2026110218,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,24,2026110224,1,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,23,2026110223,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,21,2026110221,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,22,2026110222,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,25,2026110225,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,26,2026110226,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,27,2026110227,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,28,2026110228,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,32,2026110232,1,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,29,2026110229,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,30,2026110230,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,31,2026110231,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,36,2026110236,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,33,2026110233,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,34,2026110234,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,39,2026110239,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
quadratic_-0.50,quadratic,-30.5,35,2026110235,0,,-0.5,0.5,0.22778640425348684,0.7546583850931678,34.058808592213964,24.42250382283315,-2.4834578837840127e-12,68.11761718442544,1.0,1.0,0.0,0.0
