noise_type,f_carrier_hz,sigma_y_ref,n,descriptor,mean,std,median,p05,p25,p75,p95
white_FM,14000000.0,1e-08,500,residual_frequency_rms_hz,0.13809289929745877,0.009935849815393078,0.1372445202747833,0.12298402015189838,0.13155004197569123,0.1445984664266639,0.15535573754906093
white_FM,14000000.0,1e-08,500,residual_max_abs_frequency_hz,0.38567304905544136,0.05585214111918162,0.3784818991666941,0.30998934070314726,0.3447324048082974,0.41813701400770226,0.48548650526726883
white_FM,14000000.0,1e-08,500,residual_peak_to_peak_hz,0.7100450219604558,0.08447907016216868,0.7040988972299594,0.5867123735054448,0.6485205915473886,0.7626258069475387,0.8626107012433467
white_FM,14000000.0,1e-08,500,max_abs_phase_rad,5.629989043469062,1.3808305780104588,5.494776929257962,3.618834451648473,4.670819965657147,6.448640839425151,8.136905446418277
white_FM,14000000.0,1e-08,500,phase_rms_rad,2.3602448647790473,0.7096712987889499,2.2601652147085236,1.4086634204286932,1.8796131078359284,2.7183916191457174,3.6919987684684563
white_FM,14000000.0,1e-08,500,fitted_constant_hz,-0.0005511590996141079,0.01525014602934619,-0.00026657551309239243,-0.025366276984613058,-0.010580473730158555,0.009189563998465275,0.02369219819134967
white_FM,14000000.0,1e-08,500,fitted_linear_coefficient,-0.0008857095336291398,0.023752142500088388,-0.0003948974412143138,-0.04135639400044755,-0.017279157681578724,0.017485184863617997,0.03522858061002852
white_FM,28000000.0,1e-10,500,frequency_rms_hz,0.0027920280843155643,0.00020030076006314997,0.0027809060413082035,0.0024801286256222956,0.002655917565038103,0.0029225435884346817,0.0031236199485083138
white_FM,28000000.0,1e-10,500,max_abs_frequency_hz,0.007784740138624624,0.0010860917113455907,0.007670975846933131,0.006223844729428193,0.0069905734365863035,0.008409431699519257,0.009813545029791416
white_FM,28000000.0,1e-10,500,peak_to_peak_hz,0.014266861715896683,0.0016815500571809954,0.014138352495332539,0.011784959303941656,0.013075292505448548,0.015329372864232494,0.017390795880505173
white_FM,28000000.0,1e-10,500,residual_frequency_rms_hz,0.002761857985949175,0.00019871699630786156,0.0027448904054956655,0.0024596804030379673,0.0026310008395138244,0.002891969328533278,0.0031071147509812184
white_FM,28000000.0,1e-10,500,residual_max_abs_frequency_hz,0.007713460981108827,0.001117042822383632,0.007569637983333882,0.006199786814062945,0.006894648096165947,0.008362740280154043,0.009709730105345376
white_FM,28000000.0,1e-10,500,residual_peak_to_peak_hz,0.014200900439209118,0.0016895814032433737,0.014081977944599186,0.011734247470108894,0.012970411830947774,0.015252516138950772,0.017252214024866933
white_FM,28000000.0,1e-10,500,max_abs_phase_rad,0.11259978086938124,0.02761661156020917,0.10989553858515926,0.07237668903296948,0.09341639931314297,0.128972816788503,0.16273810892836543
white_FM,28000000.0,1e-10,500,phase_rms_rad,0.04720489729558095,0.014193425975778997,0.045203304294170465,0.028173268408573877,0.03759226215671859,0.05436783238291434,0.07383997536936915
white_FM,28000000.0,1e-10,500,fitted_constant_hz,-1.1023181992282155e-05,0.00030500292058692377,-5.331510261847832e-06,-0.0005073255396922607,-0.00021160947460317108,0.00018379127996930557,0.0004738439638269932
white_FM,28000000.0,1e-10,500,fitted_linear_coefficient,-1.7714190672582815e-05,0.0004750428500017677,-7.89794882428639e-06,-0.0008271278800089509,-0.00034558315363157437,0.00034970369727235957,0.0007045716122005706
white_FM,28000000.0,3e-10,500,frequency_rms_hz,0.008376084252946694,0.0006009022801894499,0.008342718123924609,0.007440385876866887,0.007967752695114308,0.008767630765304046,0.009370859845524942
white_FM,28000000.0,3e-10,500,max_abs_frequency_hz,0.023354220415873872,0.0032582751340367723,0.023012927540799394,0.01867153418828458,0.02097172030975891,0.02522829509855777,0.02944063508937425
white_FM,28000000.0,3e-10,500,peak_to_peak_hz,0.04280058514769006,0.005044650171542987,0.04241505748599761,0.03535487791182497,0.03922587751634564,0.04598811859269748,0.05217238764151552
white_FM,28000000.0,3e-10,500,residual_frequency_rms_hz,0.008285573957847524,0.0005961509889235848,0.008234671216486997,0.007379041209113903,0.007893002518541473,0.008675907985599834,0.009321344252943656
white_FM,28000000.0,3e-10,500,residual_max_abs_frequency_hz,0.023140382943326484,0.0033511284671508966,0.022708913950001644,0.01859936044218884,0.020683944288497846,0.025088220840462132,0.029129190316036134
white_FM,28000000.0,3e-10,500,residual_peak_to_peak_hz,0.04260270131762735,0.005068744209730121,0.042245933833797565,0.03520274241032668,0.038911235492843324,0.04575754841685232,0.05175664207460081
white_FM,28000000.0,3e-10,500,max_abs_phase_rad,0.33779934260814376,0.08284983468062752,0.3296866157554777,0.21713006709890828,0.2802491979394288,0.386918450365509,0.48821432678509685
white_FM,28000000.0,3e-10,500,phase_rms_rad,0.14161469188674286,0.04258027792733699,0.1356099128825114,0.08451980522572161,0.11277678647015574,0.163103497148743,0.22151992610810745
white_FM,28000000.0,3e-10,500,fitted_constant_hz,-3.306954597684646e-05,0.0009150087617607714,-1.599453078554365e-05,-0.001521976619076783,-0.0006348284238095133,0.0005513738399079166,0.0014215318914809804
white_FM,28000000.0,3e-10,500,fitted_linear_coefficient,-5.314257201774843e-05,0.0014251285500053031,-2.3693846472859523e-05,-0.0024813836400268533,-0.0010367494608947234,0.0010491110918170788,0.002113714836601711
white_FM,28000000.0,1e-09,500,frequency_rms_hz,0.027920280843155645,0.0020030076006315,0.027809060413082037,0.024801286256222955,0.02655917565038103,0.02922543588434682,0.031236199485083143
white_FM,28000000.0,1e-09,500,max_abs_frequency_hz,0.07784740138624625,0.010860917113455907,0.07670975846933131,0.06223844729428194,0.06990573436586305,0.08409431699519257,0.09813545029791416
white_FM,28000000.0,1e-09,500,peak_to_peak_hz,0.14266861715896684,0.016815500571809958,0.1413835249533254,0.11784959303941658,0.1307529250544855,0.15329372864232493,0.17390795880505175
white_FM,28000000.0,1e-09,500,residual_frequency_rms_hz,0.027618579859491753,0.001987169963078616,0.027448904054956657,0.024596804030379678,0.026310008395138244,0.028919693285332785,0.031071147509812186
white_FM,28000000.0,1e-09,500,residual_max_abs_frequency_hz,0.07713460981108827,0.011170428223836322,0.07569637983333882,0.061997868140629464,0.06894648096165949,0.08362740280154045,0.09709730105345378
white_FM,28000000.0,1e-09,500,residual_peak_to_peak_hz,0.1420090043920912,0.01689581403243374,0.1408197794459919,0.11734247470108895,0.12970411830947776,0.15252516138950775,0.17252214024866938
white_FM,28000000.0,1e-09,500,max_abs_phase_rad,1.1259978086938127,0.27616611560209176,1.098955385851592,0.7237668903296942,0.9341639931314293,1.2897281678850296,1.6273810892836549
white_FM,28000000.0,1e-09,500,phase_rms_rad,0.4720489729558095,0.14193425975778998,0.4520330429417047,0.2817326840857387,0.3759226215671859,0.5436783238291433,0.7383997536936914
white_FM,28000000.0,1e-09,500,fitted_constant_hz,-0.00011023181992282153,0.003050029205869238,-5.331510261847855e-05,-0.005073255396922612,-0.0021160947460317115,0.0018379127996930556,0.004738439638269932
white_FM,28000000.0,1e-09,500,fitted_linear_coefficient,-0.0001771419067258281,0.0047504285000176776,-7.897948824286364e-05,-0.008271278800089512,-0.003455831536315745,0.0034970369727235985,0.0070457161220057055
white_FM,28000000.0,3e-09,500,frequency_rms_hz,0.08376084252946693,0.006009022801894499,0.0834271812392461,0.07440385876866887,0.07967752695114308,0.08767630765304046,0.0937085984552494
white_FM,28000000.0,3e-09,500,max_abs_frequency_hz,0.2335422041587387,0.03258275134036772,0.23012927540799394,0.1867153418828458,0.20971720309758907,0.2522829509855777,0.29440635089374245
white_FM,28000000.0,3e-09,500,peak_to_peak_hz,0.4280058514769005,0.050446501715429866,0.4241505748599761,0.35354877911824967,0.3922587751634564,0.4598811859269748,0.5217238764151552
white_FM,28000000.0,3e-09,500,residual_frequency_rms_hz,0.08285573957847525,0.005961509889235847,0.08234671216486997,0.07379041209113903,0.07893002518541473,0.08675907985599834,0.09321344252943656
white_FM,28000000.0,3e-09,500,residual_max_abs_frequency_hz,0.2314038294332648,0.03351128467150897,0.22708913950001647,0.18599360442188836,0.2068394428849784,0.25088220840462133,0.2912919031603613
white_FM,28000000.0,3e-09,500,residual_peak_to_peak_hz,0.4260270131762735,0.05068744209730121,0.4224593383379756,0.3520274241032668,0.38911235492843316,0.4575754841685231,0.517566420746008
white_FM,28000000.0,3e-09,500,max_abs_phase_rad,3.3779934260814377,0.8284983468062752,3.2968661575547773,2.1713006709890825,2.802491979394288,3.86918450365509,4.882143267850964
white_FM,28000000.0,3e-09,500,phase_rms_rad,1.4161469188674283,0.4258027792733699,1.3560991288251139,0.8451980522572159,1.1277678647015574,1.6310349714874293,2.215199261081074
white_FM,28000000.0,3e-09,500,fitted_constant_hz,-0.0003306954597684646,0.009150087617607713,-0.00015994530785543536,-0.015219766190767826,-0.006348284238095133,0.005513738399079167,0.014215318914809795
white_FM,28000000.0,3e-09,500,fitted_linear_coefficient,-0.0005314257201774841,0.014251285500053031,-0.0002369384647285894,-0.024813836400268532,-0.010367494608947234,0.010491110918170789,0.021137148366017114
white_FM,28000000.0,1e-08,500,frequency_rms_hz,0.2792028084315564,0.020030076006314998,0.2780906041308203,0.24801286256222954,0.2655917565038103,0.2922543588434682,0.31236199485083144
white_FM,28000000.0,1e-08,500,max_abs_frequency_hz,0.7784740138624624,0.10860917113455908,0.7670975846933131,0.6223844729428194,0.6990573436586304,0.8409431699519256,0.9813545029791416
white_FM,28000000.0,1e-08,500,peak_to_peak_hz,1.4266861715896684,0.16815500571809955,1.4138352495332538,1.1784959303941658,1.3075292505448548,1.5329372864232493,1.7390795880505174
white_FM,28000000.0,1e-08,500,residual_frequency_rms_hz,0.27618579859491754,0.019871699630786156,0.2744890405495666,0.24596804030379676,0.26310008395138246,0.2891969328533278,0.31071147509812186
white_FM,28000000.0,1e-08,500,residual_max_abs_frequency_hz,0.7713460981108827,0.11170428223836323,0.7569637983333882,0.6199786814062945,0.6894648096165948,0.8362740280154045,0.9709730105345377
white_FM,28000000.0,1e-08,500,residual_peak_to_peak_hz,1.4200900439209116,0.16895814032433737,1.4081977944599189,1.1734247470108896,1.2970411830947772,1.5252516138950774,1.7252214024866934
white_FM,28000000.0,1e-08,500,max_abs_phase_rad,11.259978086938125,2.7616611560209177,10.989553858515924,7.237668903296946,9.341639931314294,12.897281678850302,16.273810892836554
white_FM,28000000.0,1e-08,500,phase_rms_rad,4.7204897295580945,1.4193425975778997,4.520330429417047,2.8173268408573864,3.7592262156718568,5.436783238291435,7.383997536936913
white_FM,28000000.0,1e-08,500,fitted_constant_hz,-0.0011023181992282159,0.03050029205869238,-0.0005331510261847849,-0.050732553969226116,-0.02116094746031711,0.01837912799693055,0.04738439638269934
white_FM,28000000.0,1e-08,500,fitted_linear_coefficient,-0.0017714190672582797,0.047504285000176776,-0.0007897948824286276,-0.0827127880008951,-0.03455831536315745,0.034970369727235995,0.07045716122005705
flicker_FM,7000000.0,1e-10,500,frequency_rms_hz,0.0015726948721523483,0.00046223526552301695,0.0014505924841358756,0.0010347644395714921,0.0012581182488959745,0.0017977521366195678,0.00251521653702449
flicker_FM,7000000.0,1e-10,500,max_abs_frequency_hz,0.003832773449403765,0.0008487861862271334,0.0037167062627791085,0.0026501494103022575,0.0032480152176585595,0.004338567045143348,0.0053132496037040945
flicker_FM,7000000.0,1e-10,500,peak_to_peak_hz,0.005841284124850204,0.0008934642336548661,0.005779410651402191,0.004490369373831488,0.005196779876399738,0.006403575575025019,0.007363870709533991
flicker_FM,7000000.0,1e-10,500,residual_frequency_rms_hz,0.001107352200286908,0.0001399324529839745,0.0011008776005652378,0.0009046340558998986,0.0010021344073610982,0.0011989544219092893,0.001342549735870386
flicker_FM,7000000.0,1e-10,500,residual_max_abs_frequency_hz,0.002970804364423293,0.0004817943460539542,0.0029059383123587242,0.0022775982630248662,0.0026264033179179192,0.003285060869094608,0.003851806116578855
flicker_FM,7000000.0,1e-10,500,residual_peak_to_peak_hz,0.00547566431248794,0.0007901127287951261,0.005402240448070737,0.004260929188432196,0.00492516771075098,0.005974600516003507,0.006874185053535188
flicker_FM,7000000.0,1e-10,500,max_abs_phase_rad,0.10057433655804096,0.036282104727061365,0.09614047370852083,0.049623651075328526,0.07362294017390589,0.12347271291315766,0.16539903801845787
flicker_FM,7000000.0,1e-10,500,phase_rms_rad,0.049866902187711955,0.02112029196708691,0.04695685728596993,0.021743038009491105,0.03408282983423632,0.06182299290491845,0.08985945320821354
flicker_FM,7000000.0,1e-10,500,fitted_constant_hz,2.503579552645892e-05,0.0011050560579349538,1.531929551872307e-05,-0.0016866568006787962,-0.0007596341971081561,0.0007687668274686309,0.0017589031983583005
flicker_FM,7000000.0,1e-10,500,fitted_linear_coefficient,-5.017136910653527e-05,0.0008144545876204498,-2.073996526485533e-05,-0.0014310487079689305,-0.0005902063954335215,0.0004916809586897324,0.0011779103698742245
flicker_FM,7000000.0,3e-10,500,frequency_rms_hz,0.004718084616457043,0.001386705796569051,0.004351777452407626,0.0031042933187144764,0.003774354746687922,0.005393256409858703,0.007545649611073468
flicker_FM,7000000.0,3e-10,500,max_abs_frequency_hz,0.011498320348211294,0.0025463585586813996,0.011150118788337327,0.007950448230906773,0.009744045652975677,0.013015701135430043,0.01593974881111228
flicker_FM,7000000.0,3e-10,500,peak_to_peak_hz,0.017523852374550616,0.0026803927009645978,0.01733823195420657,0.013471108121494463,0.015590339629199212,0.019210726725075053,0.022091612128601973
flicker_FM,7000000.0,3e-10,500,residual_frequency_rms_hz,0.0033220566008607243,0.0004197973589519235,0.003302632801695713,0.0027139021676996955,0.0030064032220832944,0.0035968632657278677,0.004027649207611158
flicker_FM,7000000.0,3e-10,500,residual_max_abs_frequency_hz,0.008912413093269877,0.0014453830381618627,0.008717814937076173,0.0068327947890746,0.007879209953753756,0.009855182607283824,0.011555418349736567
flicker_FM,7000000.0,3e-10,500,residual_peak_to_peak_hz,0.01642699293746382,0.002370338186385378,0.016206721344212208,0.012782787565296588,0.014775503132252937,0.017923801548010522,0.020622555160605564
flicker_FM,7000000.0,3e-10,500,max_abs_phase_rad,0.30172300967412274,0.10884631418118407,0.288421421125562,0.14887095322598604,0.22086882052171766,0.3704181387394727,0.49619711405537364
flicker_FM,7000000.0,3e-10,500,phase_rms_rad,0.14960070656313587,0.06336087590126073,0.14087057185790983,0.06522911402847321,0.10224848950270894,0.1854689787147552,0.26957835962464066
flicker_FM,7000000.0,3e-10,500,fitted_constant_hz,7.510738657937684e-05,0.003315168173804861,4.5957886556169176e-05,-0.005059970402036387,-0.002278902591324468,0.0023063004824058924,0.005276709595074902
flicker_FM,7000000.0,3e-10,500,fitted_linear_coefficient,-0.00015051410731960584,0.0024433637628613497,-6.221989579456607e-05,-0.0042931461239067905,-0.0017706191863005635,0.001475042876069197,0.003533731109622673
flicker_FM,7000000.0,1e-09,500,frequency_rms_hz,0.01572694872152348,0.004622352655230169,0.014505924841358753,0.01034764439571492,0.012581182488959744,0.017977521366195678,0.025152165370244894
flicker_FM,7000000.0,1e-09,500,max_abs_frequency_hz,0.03832773449403764,0.008487861862271334,0.037167062627791084,0.026501494103022577,0.03248015217658559,0.043385670451433475,0.05313249603704094
flicker_FM,7000000.0,1e-09,500,peak_to_peak_hz,0.058412841248502045,0.008934642336548662,0.057794106514021906,0.044903693738314876,0.051967798763997375,0.06403575575025018,0.0736387070953399
flicker_FM,7000000.0,1e-09,500,residual_frequency_rms_hz,0.011073522002869082,0.001399324529839745,0.011008776005652378,0.009046340558998986,0.01002134407361098,0.011989544219092893,0.01342549735870386
flicker_FM,7000000.0,1e-09,500,residual_max_abs_frequency_hz,0.029708043644232924,0.004817943460539542,0.02905938312358724,0.022775982630248666,0.026264033179179188,0.03285060869094608,0.03851806116578855
flicker_FM,7000000.0,1e-09,500,residual_peak_to_peak_hz,0.05475664312487939,0.007901127287951261,0.054022404480707366,0.042609291884321956,0.0492516771075098,0.05974600516003508,0.06874185053535188
flicker_FM,7000000.0,1e-09,500,max_abs_phase_rad,1.0057433655804093,0.36282104727061365,0.961404737085209,0.49623651075328795,0.7362294017390594,1.2347271291315765,1.6539903801845783
flicker_FM,7000000.0,1e-09,500,phase_rms_rad,0.4986690218771196,0.21120291967086907,0.46956857285969944,0.2174303800949109,0.3408282983423631,0.6182299290491842,0.8985945320821352
flicker_FM,7000000.0,1e-09,500,fitted_constant_hz,0.0002503579552645896,0.011050560579349538,0.00015319295518722952,-0.01686656800678796,-0.007596341971081559,0.007687668274686307,0.017589031983583005
flicker_FM,7000000.0,1e-09,500,fitted_linear_coefficient,-0.0005017136910653527,0.008144545876204497,-0.00020739965264855384,-0.014310487079689304,-0.005902063954335212,0.0049168095868973236,0.011779103698742242
flicker_FM,7000000.0,3e-09,500,frequency_rms_hz,0.047180846164570446,0.01386705796569051,0.043517774524076264,0.031042933187144767,0.03774354746687923,0.05393256409858703,0.07545649611073468
flicker_FM,7000000.0,3e-09,500,max_abs_frequency_hz,0.11498320348211294,0.025463585586814,0.11150118788337327,0.07950448230906773,0.09744045652975679,0.13015701135430044,0.15939748811112284
flicker_FM,7000000.0,3e-09,500,peak_to_peak_hz,0.17523852374550614,0.026803927009645987,0.1733823195420657,0.13471108121494463,0.15590339629199212,0.19210726725075056,0.2209161212860197
flicker_FM,7000000.0,3e-09,500,residual_frequency_rms_hz,0.03322056600860723,0.0041979735895192345,0.033026328016957124,0.02713902167699696,0.030064032220832947,0.03596863265727868,0.040276492076111586
flicker_FM,7000000.0,3e-09,500,residual_max_abs_frequency_hz,0.08912413093269876,0.014453830381618626,0.08717814937076172,0.068327947890746,0.07879209953753757,0.09855182607283824,0.11555418349736565
flicker_FM,7000000.0,3e-09,500,residual_peak_to_peak_hz,0.1642699293746382,0.023703381863853783,0.1620672134421221,0.12782787565296588,0.1477550313225294,0.17923801548010523,0.20622555160605566
flicker_FM,7000000.0,3e-09,500,max_abs_phase_rad,3.0172300967412284,1.0884631418118411,2.884214211255621,1.4887095322598602,2.2086882052171806,3.704181387394728,4.961971140553733
flicker_FM,7000000.0,3e-09,500,phase_rms_rad,1.4960070656313589,0.6336087590126074,1.4087057185790988,0.6522911402847321,1.0224848950270895,1.8546897871475538,2.6957835962464065
flicker_FM,7000000.0,3e-09,500,fitted_constant_hz,0.0007510738657937677,0.03315168173804861,0.0004595788655616918,-0.05059970402036387,-0.022789025913244686,0.023063004824058923,0.05276709595074903
flicker_FM,7000000.0,3e-09,500,fitted_linear_coefficient,-0.0015051410731960584,0.024433637628613496,-0.000622198957945661,-0.042931461239067915,-0.017706191863005642,0.014750428760691972,0.035337311096226724
flicker_FM,7000000.0,1e-08,500,frequency_rms_hz,0.1572694872152348,0.046223526552301684,0.14505924841358753,0.10347644395714921,0.1258118248895974,0.17977521366195673,0.25152165370244894
flicker_FM,7000000.0,1e-08,500,max_abs_frequency_hz,0.3832773449403764,0.08487861862271333,0.3716706262779108,0.26501494103022577,0.3248015217658559,0.43385670451433467,0.5313249603704094
flicker_FM,7000000.0,1e-08,500,peak_to_peak_hz,0.5841284124850203,0.08934642336548661,0.577941065140219,0.4490369373831487,0.5196779876399737,0.6403575575025017,0.736387070953399
flicker_FM,7000000.0,1e-08,500,residual_frequency_rms_hz,0.11073522002869081,0.013993245298397447,0.11008776005652376,0.09046340558998985,0.1002134407361098,0.1198954421909289,0.13425497358703858
flicker_FM,7000000.0,1e-08,500,residual_max_abs_frequency_hz,0.2970804364423292,0.048179434605395415,0.29059383123587246,0.22775982630248665,0.26264033179179186,0.3285060869094608,0.3851806116578855
flicker_FM,7000000.0,1e-08,500,residual_peak_to_peak_hz,0.5475664312487939,0.0790112728795126,0.5402240448070735,0.42609291884321954,0.49251677107509795,0.5974600516003508,0.6874185053535187
flicker_FM,7000000.0,1e-08,500,max_abs_phase_rad,10.057433655804092,3.628210472706136,9.614047370852083,4.96236510753285,7.362294017390596,12.347271291315764,16.539903801845792
flicker_FM,7000000.0,1e-08,500,phase_rms_rad,4.986690218771195,2.112029196708691,4.695685728596996,2.1743038009491076,3.4082829834236303,6.182299290491843,8.985945320821346
flicker_FM,7000000.0,1e-08,500,fitted_constant_hz,0.0025035795526458927,0.11050560579349536,0.001531929551872303,-0.16866568006787952,-0.0759634197108156,0.07687668274686307,0.17589031983583003
flicker_FM,7000000.0,1e-08,500,fitted_linear_coefficient,-0.005017136910653527,0.08144545876204498,-0.002073996526485538,-0.14310487079689305,-0.059020639543352134,0.04916809586897323,0.11779103698742242
flicker_FM,10000000.0,1e-10,500,frequency_rms_hz,0.00224670696021764,0.00066033609360431,0.002072274977336965,0.0014782349136735603,0.0017973117841371064,0.002568217338027954,0.003593166481463557
flicker_FM,10000000.0,1e-10,500,max_abs_frequency_hz,0.005475390642005379,0.0012125516946101906,0.005309580375398727,0.0037859277290032255,0.004640021739512229,0.006197952921633354,0.007590356576720135
flicker_FM,10000000.0,1e-10,500,peak_to_peak_hz,0.008344691606928866,0.0012763774766498088,0.008256300930574558,0.00641481339118784,0.007423971251999626,0.009147965107178599,0.010519815299334274
flicker_FM,10000000.0,1e-10,500,residual_frequency_rms_hz,0.001581931714695583,0.00019990350426282074,0.0015726822865217683,0.0012923343655712838,0.0014316205819444262,0.0017127920312989848,0.0019179281941005518
flicker_FM,10000000.0,1e-10,500,residual_max_abs_frequency_hz,0.004244006234890418,0.0006882776372199346,0.004151340446226749,0.003253711804321239,0.0037520047398827416,0.004692944098706584,0.005502580166541221
flicker_FM,10000000.0,1e-10,500,residual_peak_to_peak_hz,0.007822377589268487,0.0011287324697073229,0.007717486354386767,0.00608704169776028,0.0070359538725014,0.008535143594290726,0.009820264362193127
flicker_FM,10000000.0,1e-10,500,max_abs_phase_rad,0.1436776236543442,0.05183157818151624,0.13734353386931564,0.07089093010761272,0.10517562881986559,0.17638958987593956,0.2362843400263684
flicker_FM,10000000.0,1e-10,500,phase_rms_rad,0.07123843169673139,0.030171845667267022,0.06708122469424277,0.03106148287070158,0.04868975690605188,0.08831856129274064,0.12837064744030505
flicker_FM,10000000.0,1e-10,500,fitted_constant_hz,3.5765422180655636e-05,0.0015786515113356484,2.1884707883890058e-05,-0.0024095097152554232,-0.0010851917101545089,0.0010982383249551872,0.0025127188547975727
flicker_FM,10000000.0,1e-10,500,fitted_linear_coefficient,-7.167338443790759e-05,0.0011635065537435,-2.9628521806936244e-05,-0.0020443552970984724,-0.0008431519934764592,0.0007024013695567607,0.0016827290998203204
flicker_FM,10000000.0,3e-10,500,frequency_rms_hz,0.006740120880652921,0.0019810082808129296,0.006216824932010895,0.004434704741020681,0.0053919353524113185,0.007704652014083861,0.01077949944439067
flicker_FM,10000000.0,3e-10,500,max_abs_frequency_hz,0.01642617192601613,0.0036376550838305714,0.015928741126196178,0.011357783187009675,0.013920065218536682,0.01859385876490006,0.022771069730160402
flicker_FM,10000000.0,3e-10,500,peak_to_peak_hz,0.02503407482078659,0.003829132429949426,0.024768902791723675,0.01924444017356352,0.022271913755998875,0.02744389532153579,0.031559445898002816
flicker_FM,10000000.0,3e-10,500,residual_frequency_rms_hz,0.004745795144086749,0.0005997105127884621,0.004718046859565304,0.003877003096713851,0.004294861745833278,0.0051383760938969545,0.0057537845823016544
flicker_FM,10000000.0,3e-10,500,residual_max_abs_frequency_hz,0.012732018704671251,0.002064832911659804,0.012454021338680246,0.009761135412963712,0.011256014219648225,0.01407883229611975,0.016507740499623665
flicker_FM,10000000.0,3e-10,500,residual_peak_to_peak_hz,0.023467132767805453,0.0033861974091219686,0.023152459063160297,0.018261125093280837,0.021107861617504196,0.025605430782872175,0.029460793086579375
flicker_FM,10000000.0,3e-10,500,max_abs_phase_rad,0.4310328709630325,0.15549473454454874,0.41203060160794613,0.21267279032283726,0.3155268864595968,0.5291687696278186,0.7088530200791054
flicker_FM,10000000.0,3e-10,500,phase_rms_rad,0.2137152950901941,0.09051553700180105,0.20124367408272842,0.09318444861210463,0.14606927071815562,0.2649556838782219,0.38511194232091517
flicker_FM,10000000.0,3e-10,500,fitted_constant_hz,0.00010729626654196688,0.004735954534006944,6.565412365167002e-05,-0.007228529145766266,-0.0032555751304635264,0.0032947149748655605,0.00753815656439272
flicker_FM,10000000.0,3e-10,500,fitted_linear_coefficient,-0.0002150201533137226,0.0034905196612304993,-8.888556542080856e-05,-0.006133065891295415,-0.002529455980429377,0.002107204108670281,0.0050481872994609595
flicker_FM,10000000.0,1e-09,500,frequency_rms_hz,0.0224670696021764,0.0066033609360431,0.020722749773369645,0.0147823491367356,0.01797311784137106,0.025682173380279536,0.03593166481463556
flicker_FM,10000000.0,1e-09,500,max_abs_frequency_hz,0.05475390642005378,0.012125516946101905,0.05309580375398726,0.03785927729003225,0.046400217395122276,0.06197952921633353,0.07590356576720134
flicker_FM,10000000.0,1e-09,500,peak_to_peak_hz,0.08344691606928865,0.012763774766498086,0.08256300930574557,0.06414813391187839,0.07423971251999625,0.09147965107178596,0.10519815299334272
flicker_FM,10000000.0,1e-09,500,residual_frequency_rms_hz,0.015819317146955825,0.001999035042628207,0.01572682286521768,0.012923343655712837,0.014316205819444257,0.017127920312989847,0.019179281941005513
flicker_FM,10000000.0,1e-09,500,residual_max_abs_frequency_hz,0.04244006234890418,0.006882776372199345,0.04151340446226749,0.032537118043212375,0.037520047398827416,0.04692944098706583,0.05502580166541221
flicker_FM,10000000.0,1e-09,500,residual_peak_to_peak_hz,0.07822377589268484,0.011287324697073229,0.07717486354386766,0.060870416977602794,0.07035953872501399,0.08535143594290726,0.09820264362193126
flicker_FM,10000000.0,1e-09,500,max_abs_phase_rad,1.4367762365434416,0.5183157818151622,1.3734353386931537,0.7089093010761226,1.0517562881986553,1.763895898759397,2.362843400263684
flicker_FM,10000000.0,1e-09,500,phase_rms_rad,0.7123843169673136,0.30171845667267017,0.670812246942428,0.3106148287070154,0.48689756906051856,0.8831856129274068,1.2837064744030497
flicker_FM,10000000.0,1e-09,500,fitted_constant_hz,0.00035765422180655625,0.01578651511335648,0.0002188470788389009,-0.024095097152554222,-0.010851917101545087,0.01098238324955187,0.025127188547975722
flicker_FM,10000000.0,1e-09,500,fitted_linear_coefficient,-0.0007167338443790753,0.011635065537434998,-0.0002962852180693616,-0.020443552970984716,-0.00843151993476459,0.0070240136955676035,0.016827290998203202
flicker_FM,10000000.0,3e-09,500,frequency_rms_hz,0.0674012088065292,0.0198100828081293,0.06216824932010895,0.044347047410206814,0.05391935352411319,0.07704652014083861,0.1077949944439067
flicker_FM,10000000.0,3e-09,500,max_abs_frequency_hz,0.16426171926016137,0.03637655083830572,0.1592874112619618,0.11357783187009676,0.13920065218536684,0.18593858764900062,0.22771069730160404
flicker_FM,10000000.0,3e-09,500,peak_to_peak_hz,0.25034074820786595,0.03829132429949426,0.24768902791723674,0.1924444017356352,0.22271913755998876,0.27443895321535794,0.3155944589800282
flicker_FM,10000000.0,3e-09,500,residual_frequency_rms_hz,0.04745795144086749,0.005997105127884621,0.047180468595653044,0.03877003096713851,0.042948617458332776,0.05138376093896954,0.05753784582301654
flicker_FM,10000000.0,3e-09,500,residual_max_abs_frequency_hz,0.12732018704671252,0.02064832911659804,0.12454021338680249,0.09761135412963715,0.11256014219648225,0.14078832296119748,0.16507740499623663
flicker_FM,10000000.0,3e-09,500,residual_peak_to_peak_hz,0.23467132767805457,0.03386197409121969,0.231524590631603,0.1826112509328084,0.21107861617504198,0.2560543078287218,0.2946079308657938
flicker_FM,10000000.0,3e-09,500,max_abs_phase_rad,4.310328709630324,1.554947345445487,4.120306016079465,2.126727903228373,3.1552688645959694,5.291687696278184,7.088530200791055
flicker_FM,10000000.0,3e-09,500,phase_rms_rad,2.137152950901941,0.9051553700180105,2.012436740827284,0.9318444861210469,1.4606927071815563,2.6495568387822193,3.851119423209153
