experiment,trial_id,seed,message,snr_db,no_noise,impairment_type,cfo_hz,linear_drift_parameter,quadratic_parameter,A_res_hz,decoded_success,decoded_message,reported_snr,reported_frequency,reported_drift,decoder_exit_status,runtime_seconds,wsprd_version,decoder_stdout,decoder_stderr
frequency_linear,19,2026092534,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-21,10.140200,3,0,0.061129787000027136,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -21  0.0  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,18,2026092533,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-21,10.140200,3,0,0.06932687200060172,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -21  0.1  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,17,2026092532,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-21,10.140200,3,0,0.05737143999976979,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -21  0.0  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,16,2026092531,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-21,10.140200,3,0,0.05615553700044984,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -21  0.0  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,15,2026092530,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-21,10.140200,3,0,0.08713951400022779,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -21  0.0  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,14,2026092529,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-20,10.140200,3,0,0.0901866060012253,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -20  0.0  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,13,2026092528,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-21,10.140200,3,0,0.0619543259999773,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -21  0.0  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,12,2026092527,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-21,10.140200,3,0,0.06140396800037706,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -21 -0.0  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,11,2026092526,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-21,10.140200,3,0,0.0590572159999283,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -21 -0.0  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,10,2026092525,K1ABC FN42 33,-20.0,False,linear,,3.0,,,1,K1ABC FN42 33,-21,10.140200,3,0,0.05858176600122533,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -21 -0.0  10.140200  3  K1ABC FN42 33 
<DecodeFinished>",
