impairment_type,snr_db,value_hz,n,successes,p_decode,ci_low,ci_high,mean_runtime_seconds
linear,-20.0,0.0,20,20,1.0,0.8388748419471806,1.0,0.06292766024998855
linear,-20.0,1.0,20,20,1.0,0.8388748419471806,1.0,0.061981331800097905
linear,-20.0,2.0,20,20,1.0,0.8388748419471806,1.0,0.07745369094996021
