experiment,trial_id,seed,message,snr_db,no_noise,impairment_type,cfo_hz,linear_drift_parameter,quadratic_parameter,A_res_hz,decoded_success,decoded_message,reported_snr,reported_frequency,reported_drift,decoder_exit_status,runtime_seconds,wsprd_version,decoder_stdout,decoder_stderr
frequency_linear,140,2026092661,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.18137802300043404,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,139,2026092660,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.19748217499909515,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,138,2026092659,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.040161494000130915,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,137,2026092658,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.03919376300109434,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,136,2026092657,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.05779421099941828,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,135,2026092656,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.1623316730001534,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,134,2026092655,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.03987430199958908,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,133,2026092654,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.04027317799955199,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,132,2026092653,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.13304978599990136,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,131,2026092652,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.04138456900000165,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,130,2026092651,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.1421663279998029,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,129,2026092650,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.14094781200037687,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,128,2026092649,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.13311286899988772,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,127,2026092648,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.1519110310000542,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,126,2026092647,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.05223775999911595,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,125,2026092646,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.15474161000020104,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,124,2026092645,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.04953207099970314,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,123,2026092644,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.1339262259989482,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,122,2026092643,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.2424705899993569,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,121,2026092642,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.038018041999748675,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,120,2026092641,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.04228710499955923,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,119,2026092640,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.1564155190008023,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,118,2026092639,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.0440227330000198,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,117,2026092638,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.04435812099836767,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,116,2026092637,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.14272838599936222,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,115,2026092636,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.14043556100114074,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,114,2026092635,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.054844072999912896,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,113,2026092634,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.16458585600048536,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,112,2026092633,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.04445483099880221,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,111,2026092632,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.13865554599942698,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,110,2026092631,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.13719571199908387,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,109,2026092630,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.041071452000323916,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,108,2026092629,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.13674076899951615,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,107,2026092628,K1ABC FN42 33,-31.0,False,linear,,2.0,,,0,,,,,0,0.1416228920006688,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
