experiment,trial_id,seed,message,snr_db,no_noise,impairment_type,cfo_hz,linear_drift_parameter,quadratic_parameter,A_res_hz,decoded_success,decoded_message,reported_snr,reported_frequency,reported_drift,decoder_exit_status,runtime_seconds,wsprd_version,decoder_stdout,decoder_stderr
frequency_linear,178,2026092700,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.145335396999144,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,177,2026092699,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.04089195300002757,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,176,2026092698,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.23342396299995016,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,175,2026092697,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.15596615499998734,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,174,2026092696,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.04850508100025763,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,173,2026092695,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.14203252700099256,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,172,2026092694,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.051133798999217106,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,171,2026092693,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.13797766400057299,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,170,2026092692,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.06403570000111358,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,169,2026092691,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,1,K1ABC FN42 33,-30,10.140200,-2,0,0.06816353099929984,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -30  0.0  10.140200 -2  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,168,2026092690,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.04008458799944492,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,167,2026092689,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.13766596499954176,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,166,2026092688,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.04566419199909433,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,165,2026092687,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1427126889993815,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,164,2026092686,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1393346040003962,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,163,2026092685,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.05038636800054519,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,162,2026092684,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1499156240006414,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,161,2026092683,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1544484919995739,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,160,2026092682,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.15786118600044574,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,159,2026092681,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.14993256100024155,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,158,2026092680,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.16000259300017206,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,157,2026092679,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.050646802001210744,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,156,2026092678,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.06551311599832843,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,155,2026092677,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.14628406100018765,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,154,2026092676,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.157438149999507,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,153,2026092675,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.06839812799989886,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,152,2026092674,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.06534645300052944,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,151,2026092673,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.0431834440005332,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,150,2026092672,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.13505555499978072,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,149,2026092671,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.15119312500064552,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,148,2026092670,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.05601638100051787,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,147,2026092669,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.15206729700003052,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,146,2026092668,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.16468621400053962,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,145,2026092667,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.15013407200058282,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,144,2026092666,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.16997595400061982,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,143,2026092665,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.04014117000042461,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,142,2026092664,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.15266038499976275,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,141,2026092663,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.13981033399977605,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,140,2026092662,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.04212845300025947,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,139,2026092661,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.05346886799998174,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,138,2026092660,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.16124949799996102,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,137,2026092659,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.05623080400073377,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,136,2026092658,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.05933244100015145,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,135,2026092657,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.14846462099922064,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,134,2026092656,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.15591706099985458,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,133,2026092655,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.15804228399974818,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,132,2026092654,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.16406692099917564,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,131,2026092653,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.03966358700017736,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,130,2026092652,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.0415801780000038,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,129,2026092651,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1461704319990531,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,128,2026092650,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.14459666299990204,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,127,2026092649,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1448646099997859,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,126,2026092648,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.13361520599937649,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,125,2026092647,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.14895500100101344,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,124,2026092646,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1310127710003144,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,123,2026092645,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.5074140639990219,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,122,2026092644,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1298392939988844,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,121,2026092643,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.14241708800000197,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,120,2026092642,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.048908448001384386,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,119,2026092641,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.13950148199910473,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,118,2026092640,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.14161214799969457,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,117,2026092639,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.13201950000075158,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,116,2026092638,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1507132509996154,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,115,2026092637,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,1,K1ABC FN42 33,-31,10.140200,-1,0,0.13010109500100953,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,"0000 -31 -0.1  10.140200 -1  K1ABC FN42 33 
<DecodeFinished>",
frequency_linear,114,2026092636,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.05450447800103575,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,113,2026092635,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1651193069992587,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,112,2026092634,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.047878094999759924,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,111,2026092633,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.14677066499825742,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,110,2026092632,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.05835574800039467,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,109,2026092631,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.16181529899949965,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,108,2026092630,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.04246712799977104,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,107,2026092629,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1435401170001569,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,106,2026092628,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.145549791999656,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
frequency_linear,105,2026092627,K1ABC FN42 33,-31.0,False,linear,,-2.0,,,0,,,,,0,0.1382991979990038,official WSJT-X 3.0.2; binary SHA256 9e3c2fc14f63c4b4c4e9fcc33b386cd22daf8fe76ce724c5e37f07875e9a3dd9,<DecodeFinished>,
